Surrogate,generation,0,mu,100,lambda,25
	2207.0,3126.0,3172.0,0.012978,0.037507,49.0,193.0,32.0,0.0,fitness,(-0.004591853978719609),fitnesses,(0.0,-0.03427958156653418,424.9058163054267,)
	3328.0,2569.0,3309.0,0.246993,0.171959,104.0,180.0,164.0,1.0,fitness,(0.0041551656587374836),fitnesses,(0.0,1.3040540674832612,888.5375016095129,)
	2206.0,4649.0,686.0,0.125755,0.01278,91.0,44.0,50.0,2.0,fitness,(-0.0009692894457399501),fitnesses,(0.0,0.4338525591921284,530.7815037661234,)
	347.0,4532.0,952.0,0.19623,0.053761,161.0,23.0,0.0,3.0,fitness,(0.891821450610266),fitnesses,(1.0,0.20634848686920526,11024.203425842603,)
	1162.0,4491.0,4428.0,0.000745,0.22824,110.0,68.0,35.0,4.0,fitness,(-0.01416276220161962),fitnesses,(0.0,0.027318269462212132,1443.5944896241738,)
	1833.0,1315.0,1571.0,0.125786,0.195349,57.0,18.0,147.0,5.0,fitness,(0.014525493687462964),fitnesses,(0.0,1.5294793432673295,76.92997452103313,)
	4956.0,2602.0,546.0,0.201102,0.001149,76.0,10.0,96.0,6.0,fitness,(0.006836495948102409),fitnesses,(0.0,1.3830399277837504,699.3903329735095,)
	2139.0,4673.0,4118.0,0.158309,0.101044,158.0,197.0,83.0,7.0,fitness,(-0.0021348694984407337),fitnesses,(0.0,0.34649067075897155,559.9776206030449,)
	4440.0,2129.0,2792.0,0.113654,0.034862,73.0,149.0,199.0,8.0,fitness,(0.0023955454737487857),fitnesses,(0.0,1.011643066203243,772.0885188283644,)
	2984.0,2049.0,2752.0,0.119941,0.217818,140.0,133.0,13.0,9.0,fitness,(0.005643526881460694),fitnesses,(0.0,0.7996062092385888,235.25352109251943,)
	483.0,4260.0,1649.0,0.116252,0.088862,136.0,169.0,49.0,10.0,fitness,(-0.002029548550516746),fitnesses,(0.0,0.1880245734889633,390.9794285406378,)
