Surrogate,generation,0,mu,100,lambda,25
	4198.0,381.0,1587.0,0.043362,0.016026,193.0,191.0,32.0,0.0,fitness,(-0.010907182981315428),fitnesses,(0.0,0.888871316962679,1979.5896150942215,)
	1127.0,2596.0,4258.0,0.224228,0.050112,3.0,127.0,140.0,1.0,fitness,(-0.002898044530249362),fitnesses,(0.0,-0.1351447142164029,154.6597388085333,)
	891.0,4078.0,2744.0,0.242718,0.070694,102.0,38.0,156.0,2.0,fitness,(0.006911677547703472),fitnesses,(0.0,1.1105424189858037,419.3746642154566,)
	3453.0,1299.0,1427.0,0.106589,0.022555,73.0,184.0,174.0,3.0,fitness,(0.00031835311665706113),fitnesses,(0.0,0.9482356539267603,916.4003422610542,)
	4103.0,3539.0,4938.0,0.082779,0.179867,173.0,149.0,111.0,4.0,fitness,(0.0008289991209263249),fitnesses,(0.0,0.899172529859798,816.2726177671655,)
	2415.0,2767.0,338.0,0.053972,0.077499,128.0,174.0,23.0,5.0,fitness,(-0.0022416477138862334),fitnesses,(0.0,-0.01229280695526455,211.87196443335878,)
	378.0,4053.0,3997.0,0.018308,0.248041,197.0,43.0,2.0,6.0,fitness,(-0.15244024758829341),fitnesses,(0.0,-0.04749339998914491,15196.531358840195,)
	3580.0,296.0,2094.0,0.136319,0.102018,97.0,32.0,102.0,7.0,fitness,(0.010153505637227925),fitnesses,(0.0,1.1493867503601938,134.03618663740122,)
	4352.0,1048.0,1473.0,0.040672,0.23577,65.0,163.0,72.0,8.0,fitness,(0.0005995297882609111),fitnesses,(0.0,0.9008778592866403,840.9248804605492,)
	2094.0,4844.0,4790.0,0.022827,0.010739,21.0,156.0,50.0,9.0,fitness,(-0.004837900524531508),fitnesses,(0.0,-0.0036717183837667723,480.11833406938393,)
	3275.0,4577.0,625.0,0.109231,0.00231,111.0,51.0,175.0,10.0,fitness,(-0.0002682451500696998),fitnesses,(0.0,0.08626085345053043,113.08536845750041,)
	2598.0,4940.0,2954.0,0.019723,0.098406,144.0,72.0,71.0,11.0,fitness,(0.00791927269130287),fitnesses,(0.0,0.06449645926395624,-727.4308098663307,)
	2774.0,3585.0,2459.0,0.106782,0.015248,55.0,107.0,70.0,12.0,fitness,(0.00035252694625474744),fitnesses,(0.0,0.308681242856092,273.42854823061725,)
	3078.0,1745.0,3413.0,0.076639,0.107981,169.0,137.0,117.0,13.0,fitness,(0.004232340276938379),fitnesses,(0.0,0.9542258856796791,530.9918579858412,)
