gen	nevals	avg      	std       	min        	max    	p-avg	p-std   	p-min	p-max	s-avg	s-std   	s-min	s-max	t-avg  	t-std  	t-min  	t-max  
113	25    	1.16777  	0.0264415 	1.13773    	1.29742	1    	0       	1    	1    	21.72	2.53014 	16   	31   	4942.73	1213.06	140.057	8292.48
114	25    	1.16863  	0.0268003 	1.13813    	1.29742	1    	0       	1    	1    	21.81	2.55615 	16   	31   	4947.16	1211.82	140.057	8292.48
115	25    	1.17001  	0.026301  	1.13861    	1.29742	1    	0       	1    	1    	22.02	2.46163 	16   	31   	5019.16	1189.6 	140.057	8292.48
116	25    	1.17092  	0.025987  	1.13904    	1.29742	1    	0       	1    	1    	22.1 	2.43516 	16   	31   	5008.36	1167.78	140.057	8292.48
117	25    	1.17202  	0.0259325 	1.13924    	1.29742	1    	0       	1    	1    	22.27	2.32317 	17   	31   	5067.62	1136.16	140.057	8292.48
118	25    	1.17359  	0.0254991 	1.1417     	1.29742	1    	0       	1    	1    	22.47	2.1884  	19   	31   	5110.69	1114.52	140.057	8292.48
119	25    	1.17562  	0.0254127 	1.14561    	1.29742	1    	0       	1    	1    	22.65	2.17428 	19   	31   	5087.55	1112.59	140.057	8292.48
120	25    	1.17654  	0.0250121 	1.14593    	1.29742	1    	0       	1    	1    	22.76	2.10295 	19   	31   	5105.86	1157.03	140.057	8292.48
121	25    	1.17758  	0.0248025 	1.14614    	1.29742	1    	0       	1    	1    	22.85	2.08026 	19   	31   	5092.23	1163.37	140.057	8292.48
122	25    	1.17937  	0.024372  	1.14759    	1.29742	1    	0       	1    	1    	22.96	2.07326 	19   	31   	5023.25	1115.59	140.057	7870.03
123	25    	1.18088  	0.0234228 	1.14885    	1.29742	1    	0       	1    	1    	23.08	1.9984  	19   	31   	4991.62	1094.93	140.057	7870.03
124	25    	1.18356  	0.0222528 	1.15323    	1.29742	1    	0       	1    	1    	23.26	1.93194 	19   	31   	4903.86	1006.49	140.057	7073.21
125	25    	1.18591  	0.0211141 	1.1576     	1.29742	1    	0       	1    	1    	23.46	1.81339 	19   	31   	4868.84	995.279	140.057	7073.21
126	25    	1.18728  	0.0208729 	1.15951    	1.29742	1    	0       	1    	1    	23.52	1.82472 	18   	31   	4791.6 	1066.76	140.057	7048.6 
127	25    	1.18892  	0.0199447 	1.16436    	1.29742	1    	0       	1    	1    	23.52	1.88934 	18   	31   	4628.01	955.637	140.057	6564.28
128	25    	1.18983  	0.0198306 	1.16502    	1.29742	1    	0       	1    	1    	23.59	1.91883 	18   	31   	4606.51	932.482	140.057	6192.79
129	25    	1.19184  	0.0191724 	1.16906    	1.29742	1    	0       	1    	1    	23.75	1.89407 	18   	31   	4565.89	925.505	140.057	6192.79
130	25    	1.19244  	0.0187918 	1.16925    	1.29742	1    	0       	1    	1    	23.8 	1.87083 	18   	31   	4555.91	925.094	140.057	6192.79
131	25    	1.19394  	0.0184617 	1.16972    	1.29742	1    	0       	1    	1    	23.97	1.84095 	18   	31   	4576.37	953.51 	140.057	6192.79
132	25    	1.19472  	0.0179035 	1.17042    	1.29742	1    	0       	1    	1    	24.05	1.79652 	18   	31   	4578.02	978.793	140.057	6958.19
133	25    	1.19564  	0.0172894 	1.17466    	1.29742	1    	0       	1    	1    	24.11	1.73721 	18   	31   	4545.58	931.283	140.057	6192.79
134	25    	1.19627  	0.0168932 	1.17957    	1.29742	1    	0       	1    	1    	24.24	1.5819  	19   	31   	4613.47	796.746	140.057	6192.79
135	25    	1.19677  	0.0168369 	1.18101    	1.29742	1    	0       	1    	1    	24.25	1.59609 	19   	31   	4572.65	771.368	140.057	6192.79
136	25    	1.19784  	0.0167578 	1.18171    	1.29742	1    	0       	1    	1    	24.35	1.61478 	19   	31   	4565.84	788.939	140.057	6228.02
137	25    	1.19923  	0.0169864 	1.18272    	1.29742	1    	0       	1    	1    	24.47	1.64593 	19   	31   	4546.95	799.323	140.057	6228.02
138	25    	1.19954  	0.0168376 	1.18315    	1.29742	1    	0       	1    	1    	24.5 	1.64012 	19   	31   	4545.7 	797.458	140.057	6228.02
139	25    	1.20023  	0.0167299 	1.18372    	1.29742	1    	0       	1    	1    	24.56	1.63902 	19   	31   	4536.76	800.343	140.057	6228.02
140	25    	1.20164  	0.0168805 	1.18418    	1.29742	1    	0       	1    	1    	24.71	1.6631  	19   	31   	4546.2 	809.342	140.057	6228.02
141	25    	1.2026   	0.0167742 	1.18492    	1.29742	1    	0       	1    	1    	24.79	1.6631  	19   	31   	4530.07	808.123	140.057	6228.02
142	25    	1.20343  	0.0164933 	1.18522    	1.29742	1    	0       	1    	1    	24.88	1.64487 	19   	31   	4536.75	829.916	140.057	6228.02
143	25    	1.20439  	0.0162893 	1.18574    	1.29742	1    	0       	1    	1    	24.98	1.61852 	19   	31   	4541.04	852.38 	140.057	6228.02
144	25    	1.20588  	0.0159083 	1.18651    	1.29742	1    	0       	1    	1    	25.11	1.60558 	19   	31   	4522.11	852.116	140.057	6228.02
145	25    	1.20649  	0.0155792 	1.18693    	1.29742	1    	0       	1    	1    	25.15	1.57718 	19   	31   	4500.86	857.867	140.057	6228.02
146	25    	1.2066   	0.0154818 	1.18733    	1.29742	1    	0       	1    	1    	25.17	1.5624  	19   	31   	4510.3 	860.863	140.057	6228.02
147	25    	1.20737  	0.0152096 	1.18762    	1.29742	1    	0       	1    	1    	25.26	1.52722 	19   	31   	4523.14	874.09 	140.057	6228.02
148	25    	1.20753  	0.0150823 	1.18795    	1.29742	1    	0       	1    	1    	25.27	1.51562 	19   	31   	4516.69	878.455	140.057	6228.02
149	25    	1.20798  	0.0148387 	1.18857    	1.29742	1    	0       	1    	1    	25.32	1.49586 	19   	31   	4521.71	878.634	140.057	6228.02
150	25    	1.20814  	0.0147147 	1.1886     	1.29742	1    	0       	1    	1    	25.34	1.47797 	19   	31   	4525.89	877.816	140.057	6228.02
151	25    	1.20937  	0.0145259 	1.19144    	1.29742	1    	0       	1    	1    	25.5 	1.35277 	24   	31   	4563.47	766.684	1258.25	6228.02
152	25    	1.20996  	0.0141567 	1.19502    	1.29742	1    	0       	1    	1    	25.5 	1.36748 	24   	31   	4503.92	738.842	1258.25	6228.02
153	25    	1.21017  	0.0139878 	1.19541    	1.29742	1    	0       	1    	1    	25.48	1.38188 	24   	31   	4463.1 	734.799	1258.25	6228.02
154	25    	1.21061  	0.0140736 	1.19577    	1.29742	1    	0       	1    	1    	25.51	1.40353 	24   	31   	4448.54	730.184	1258.25	6228.02
